User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
143,Matthew Compton,heatherpacheco@example.org,heatherpacheco,29/03/38,Female,Myersburgh,09/03/24,09/03/25,Annual,Visa,Manual,Occasional,Books,Romance,Smartphone,Medium,4.6,1
144,John Martinez,castillosarah@example.net,castillosarah,15/12/95,Male,Cunninghamchester,20/02/24,19/02/25,Monthly,Amex,Manual,Frequent,Electronics,Comedy,Tablet,Medium,4.5,7
145,Virginia Gomez,tonypace@example.com,tonypace,08/05/47,Male,Jacksonburgh,31/01/24,30/01/25,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,4.2,1
146,Carolyn Hale,andreawalker@example.org,andreawalker,25/03/81,Male,Collinschester,22/02/24,21/02/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Smart TV,Medium,4.4,0
147,Kathleen Carter,alexreese@example.org,alexreese,13/08/92,Male,South Triciaburgh,10/02/24,09/02/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,4
148,Troy Smith,john96@example.net,john96,26/06/80,Male,West Jennifer,27/03/24,27/03/25,Monthly,Visa,Manual,Regular,Books,Horror,Smart TV,Low,4.3,0
149,Alexander Hernandez,kellicook@example.com,kellicook,12/11/71,Male,West Paulaport,20/02/24,19/02/25,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.2,8
150,Elizabeth Duncan,dbell@example.org,dbell,24/03/95,Female,Rodriguezshire,02/04/24,02/04/25,Annual,Amex,Manual,Occasional,Electronics,Horror,Smartphone,High,3.9,7
151,Jeremy Fernandez,donaldstephenson@example.org,donaldstephenson,29/11/88,Male,South Kristentown,21/02/24,20/02/25,Annual,Visa,Manual,Frequent,Books,Drama,Smart TV,High,4.8,5
152,Phillip Jones,valenzuelaadrienne@example.com,valenzuelaadrienne,26/01/85,Female,North Sherryshire,22/01/24,21/01/25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,High,3.3,9
153,Thomas Woods,ttapia@example.org,ttapia,09/08/90,Female,East Stevenfort,31/03/24,31/03/25,Monthly,Mastercard,Manual,Frequent,Books,Horror,Tablet,High,3.7,9
154,Sara Doyle,odoyle@example.net,odoyle,24/06/48,Male,Robertbury,09/01/24,08/01/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.3,0
155,Joel Green,jamesbecker@example.com,jamesbecker,08/06/00,Male,North Misty,19/03/24,19/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Horror,Smart TV,High,4.6,5
156,Pamela Wagner,justinsmith@example.org,justinsmith,10/02/89,Male,Lake Phillip,10/04/24,10/04/25,Annual,Mastercard,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4.1,5
157,Grant Carlson,loritate@example.org,loritate,18/08/77,Male,Calebstad,19/03/24,19/03/25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Smartphone,High,4.5,7
158,Dr. Desiree Mitchell,heidi61@example.net,heidi61,07/10/82,Male,Philipshire,26/03/24,26/03/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Medium,4.4,9
159,Scott Hall,christianlove@example.net,christianlove,15/09/73,Female,Port Anthony,23/01/24,22/01/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.8,2
160,Veronica Barr,emosley@example.com,emosley,16/10/34,Female,East Johnland,29/01/24,28/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Medium,3.8,9
161,Katherine Andrews,jareddavies@example.com,jareddavies,30/11/92,Female,West Kennethchester,29/02/24,28/02/25,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smart TV,Low,3.1,4
162,Eric Hernandez,robertmcdaniel@example.com,robertmcdaniel,21/08/65,Male,South Scottview,16/03/24,16/03/25,Annual,Visa,Auto-renew,Occasional,Books,Romance,Tablet,Medium,4,10
163,Kenneth Baldwin,jorgelowe@example.com,jorgelowe,10/06/86,Male,Port Mariahton,16/01/24,15/01/25,Monthly,Visa,Auto-renew,Regular,Clothing,Comedy,Tablet,Medium,3.4,0
164,Linda Warren,adamsnicole@example.net,adamsnicole,18/10/01,Female,Mortonmouth,04/03/24,04/03/25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Low,3.8,1
165,Earl Griffin,jenniferwalker@example.com,jenniferwalker,02/01/53,Male,Fowlerborough,13/01/24,12/01/25,Annual,Amex,Manual,Occasional,Electronics,Romance,Smart TV,Medium,3.3,7
166,Matthew Greer,juarezanthony@example.com,juarezanthony,27/01/83,Female,North Benjamin,30/03/24,30/03/25,Monthly,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.3,3
167,Kimberly Murray,jbeasley@example.com,jbeasley,15/01/41,Male,New Shannonmouth,26/02/24,25/02/25,Monthly,Mastercard,Manual,Frequent,Books,Comedy,Smartphone,Low,3.3,2
168,Patricia Long,paullara@example.net,paullara,22/05/76,Female,Port Tracyville,08/01/24,07/01/25,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Low,4.8,2
169,Peter Harper,lindamoore@example.com,lindamoore,22/10/69,Male,Lake Joshua,09/04/24,09/04/25,Annual,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Low,3.9,1
170,Natalie Bartlett,kendragriffin@example.org,kendragriffin,11/12/76,Male,Andrewview,03/02/24,02/02/25,Annual,Mastercard,Auto-renew,Frequent,Books,Action,Tablet,Medium,3.3,10
171,David Mccarty,kimberly44@example.net,kimberly44,08/05/44,Male,Gibsonburgh,08/04/24,08/04/25,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,Medium,3.8,8
172,Sarah Thomas,everettbethany@example.net,everettbethany,15/09/64,Female,Lake Jorgemouth,20/02/24,19/02/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.7,9
173,Heather Holloway,brandymccullough@example.org,brandymccullough,30/07/70,Male,Cortezborough,12/04/24,12/04/25,Monthly,Visa,Manual,Regular,Clothing,Horror,Smartphone,Medium,3.7,5
174,Allison Mata,youngashley@example.com,youngashley,10/10/88,Female,East Michaelmouth,14/03/24,14/03/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,4.2,0
175,William Gonzalez,jonesheather@example.org,jonesheather,06/04/50,Female,East Erin,04/02/24,03/02/25,Annual,Visa,Manual,Occasional,Electronics,Drama,Tablet,Medium,4.8,7
176,Alexandra James,twilliams@example.com,twilliams,07/07/86,Female,Lake Codymouth,13/02/24,12/02/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,High,3.3,8
177,Anthony Ellis,jenniferking@example.org,jenniferking,06/03/72,Female,Michaelaport,16/02/24,15/02/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smartphone,High,3.4,0
178,Autumn Hoffman,timothymercado@example.net,timothymercado,20/06/90,Male,Lake Bobby,24/03/24,24/03/25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,3.2,1
179,Travis Jenkins,mason12@example.net,mason12,31/03/49,Female,Williamland,24/03/24,24/03/25,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,Medium,4.5,6
180,Victoria Patel,sarah63@example.net,sarah63,09/06/44,Female,Drakemouth,13/04/24,13/04/25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Documentary,Smartphone,Medium,3.4,10
181,Kevin Lopez,mbrady@example.com,mbrady,17/12/95,Male,Bentonfort,23/03/24,23/03/25,Monthly,Mastercard,Manual,Frequent,Clothing,Comedy,Smartphone,High,4.9,7
182,Jessica Villanueva,burkedustin@example.org,burkedustin,18/03/00,Male,Lake Douglasside,16/03/24,16/03/25,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Smart TV,High,4.3,0
183,Jason Murphy,jessicaglass@example.net,jessicaglass,11/08/41,Female,North Ernest,02/01/24,01/01/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Action,Smartphone,High,3.1,8
184,Cindy Adkins,christine45@example.net,christine45,29/11/51,Male,New Brookestad,05/04/24,05/04/25,Annual,Amex,Manual,Occasional,Books,Drama,Smart TV,High,4.8,9
185,Reginald Perez,nicole19@example.net,nicole19,04/03/93,Female,Aprilberg,30/01/24,29/01/25,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,4.3,9
186,Michelle Williams,samanthapowell@example.com,samanthapowell,05/06/54,Male,Mejiaburgh,22/02/24,21/02/25,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,Medium,3.9,8
187,Leslie West,jackmiller@example.com,jackmiller,09/12/02,Female,Munozville,20/02/24,19/02/25,Annual,Amex,Manual,Regular,Books,Drama,Smart TV,Low,4.8,9
188,Michael Delgado,maria52@example.org,maria52,21/07/96,Male,Lewisberg,13/04/24,13/04/25,Annual,Visa,Auto-renew,Regular,Books,Comedy,Tablet,High,4.1,10
189,Janice Erickson,natalie75@example.org,natalie75,11/02/40,Female,North April,01/02/24,31/01/25,Annual,Mastercard,Auto-renew,Regular,Books,Horror,Smartphone,High,4.7,3
190,Benjamin Stewart,dustinsmith@example.net,dustinsmith,01/10/76,Male,South Angelaland,06/01/24,05/01/25,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,Low,3.3,10
191,Keith Townsend,danielclark@example.net,danielclark,20/12/93,Male,Lake Kelseychester,21/03/24,21/03/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,5,5
192,Juan Ramos,brent46@example.org,brent46,02/12/46,Female,Vargasshire,21/03/24,21/03/25,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,Smart TV,High,3.5,5
193,Shawn Stevens,angelawhite@example.org,angelawhite,03/10/38,Female,Port Markland,07/02/24,06/02/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Tablet,High,4.2,4
194,Tracy Page,nicholsmia@example.com,nicholsmia,19/05/75,Female,Dianachester,25/01/24,24/01/25,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,Low,4.1,5
195,Elizabeth Sellers,johnsonjohn@example.org,johnsonjohn,25/09/46,Female,West Michaelside,20/03/24,20/03/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Romance,Tablet,Medium,4.3,7
196,Kevin Spence,christophermontgomery@example.net,christophermontgomery,27/06/91,Male,Karenside,25/01/24,24/01/25,Annual,Amex,Manual,Occasional,Books,Horror,Smartphone,Low,3.8,10
197,Courtney Tucker,andersoncassandra@example.net,andersoncassandra,13/09/66,Male,Millerbury,07/04/24,07/04/25,Annual,Mastercard,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3.2,9
198,Jesse Bailey,angela14@example.com,angela14,20/08/00,Male,Lake Brianaborough,05/04/24,05/04/25,Monthly,Visa,Manual,Frequent,Clothing,Romance,Smart TV,Low,3.2,7
199,Autumn Brooks,dominicburns@example.com,dominicburns,01/05/67,Male,New Emma,01/04/24,01/04/25,Monthly,Amex,Manual,Frequent,Clothing,Action,Smartphone,High,4.7,5
200,David Elliott,davismelissa@example.net,davismelissa,27/12/36,Female,Lindaside,05/01/24,04/01/25,Annual,Amex,Auto-renew,Regular,Books,Action,Smartphone,High,4.1,8
201,Vanessa Harris,nicholas23@example.org,nicholas23,03/02/82,Female,New Robertborough,12/03/24,12/03/25,Annual,Amex,Manual,Regular,Clothing,Drama,Smartphone,High,4.4,7
202,Thomas Keller,kellyterrance@example.com,kellyterrance,13/03/90,Male,Rogerchester,25/02/24,24/02/25,Annual,Amex,Auto-renew,Occasional,Clothing,Documentary,Smartphone,Medium,4.7,10
203,Joan Phillips,garycoffey@example.org,garycoffey,06/05/90,Male,South Ericmouth,13/01/24,12/01/25,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Documentary,Tablet,Medium,4.3,9
204,Joseph Owens,lukewilcox@example.org,lukewilcox,10/07/80,Female,West Barbarahaven,27/02/24,26/02/25,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Smart TV,Medium,4.8,5
205,Susan Pace,kenneth18@example.org,kenneth18,05/09/38,Male,Williamland,11/02/24,10/02/25,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Smartphone,High,3.7,7
206,Jennifer Anderson,mfrench@example.net,mfrench,04/12/61,Female,Jamesstad,12/01/24,11/01/25,Annual,Amex,Auto-renew,Frequent,Electronics,Romance,Tablet,Medium,4.7,4
207,Theresa Gibson,jesse00@example.org,jesse00,11/12/76,Female,Lake Jamie,12/04/24,12/04/25,Annual,Visa,Auto-renew,Occasional,Books,Documentary,Smart TV,High,4.8,3
208,Alejandro Bryant,gonzalezdavid@example.com,gonzalezdavid,05/10/60,Female,South Ryanville,24/01/24,23/01/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Low,4.2,5
209,Diana Green,carsonlauren@example.com,carsonlauren,05/08/49,Male,Lake Jessicaside,25/02/24,24/02/25,Annual,Mastercard,Manual,Regular,Books,Sci-Fi,Smart TV,Low,3.5,6
210,Brian Boyd,keithjones@example.com,keithjones,04/03/97,Male,Leviport,21/03/24,21/03/25,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Low,3.5,9
211,Jennifer Perez,millervalerie@example.net,millervalerie,21/12/37,Male,Meyerberg,04/02/24,03/02/25,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.1,6
212,Eric Bryant,bryan67@example.net,bryan67,01/07/59,Female,West Gary,10/03/24,10/03/25,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Smartphone,Medium,4.8,10
213,Tracey Mullins,mellis@example.net,mellis,20/05/41,Male,Jacobsfort,26/01/24,25/01/25,Annual,Amex,Manual,Occasional,Electronics,Romance,Smartphone,Low,3,10
214,Robert Bryant,ywilson@example.org,ywilson,22/09/83,Male,Nicholsburgh,17/01/24,16/01/25,Monthly,Mastercard,Manual,Frequent,Electronics,Horror,Smartphone,High,3.1,0
215,Jonathan George,hendersonaaron@example.com,hendersonaaron,01/12/68,Female,East Ashley,20/02/24,19/02/25,Monthly,Visa,Auto-renew,Regular,Clothing,Romance,Tablet,Medium,4.3,9
216,Deanna Richardson,robert14@example.com,robert14,22/06/92,Male,Joyburgh,16/01/24,15/01/25,Monthly,Amex,Auto-renew,Frequent,Books,Action,Smart TV,Medium,3.6,7
217,Philip Chavez,christopherphillips@example.org,christopherphillips,19/08/35,Female,Lake Jose,11/03/24,11/03/25,Monthly,Amex,Manual,Regular,Clothing,Documentary,Smartphone,Low,4.6,7
218,David Murphy,rayveronica@example.org,rayveronica,12/02/55,Female,South Sarah,09/01/24,08/01/25,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smartphone,Low,3.1,0
219,Carolyn Delgado,gmorris@example.org,gmorris,12/02/63,Male,Huynhland,22/01/24,21/01/25,Monthly,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,4.6,3
220,William Douglas,mphelps@example.org,mphelps,15/12/03,Female,Herreraberg,01/02/24,31/01/25,Monthly,Mastercard,Manual,Occasional,Electronics,Action,Tablet,High,3.8,5
221,Evan Thomas,marygarcia@example.com,marygarcia,31/07/73,Male,South Thomashaven,26/03/24,26/03/25,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Tablet,Medium,3.9,1
222,Kimberly Young,anthony39@example.org,anthony39,06/12/84,Male,Jeremyton,16/03/24,16/03/25,Annual,Visa,Manual,Occasional,Electronics,Drama,Smartphone,Low,4.1,7
223,Heather Allen,benjamin60@example.net,benjamin60,14/06/87,Male,Nelsonton,10/04/24,10/04/25,Annual,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Smartphone,Low,4.2,4
224,Lawrence Rogers,alan38@example.org,alan38,14/09/33,Male,Port Mark,25/01/24,24/01/25,Annual,Amex,Auto-renew,Frequent,Books,Action,Tablet,High,3.7,5
225,Ariel Patterson,oneillhannah@example.com,oneillhannah,05/07/94,Male,New Richardstad,24/03/24,24/03/25,Annual,Visa,Auto-renew,Occasional,Electronics,Sci-Fi,Smart TV,Low,4.2,8
226,Nicholas Leonard,johnbanks@example.org,johnbanks,06/06/80,Male,Maynardview,05/04/24,05/04/25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,High,3.2,0
227,Michelle Lane,nschwartz@example.org,nschwartz,14/10/94,Female,Montgomeryview,07/01/24,06/01/25,Annual,Amex,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,4.6,7
228,John White,gibsonlinda@example.net,gibsonlinda,30/11/92,Male,Scottbury,06/03/24,06/03/25,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Smartphone,Medium,3.8,0
229,Colin Lambert,sherrybell@example.net,sherrybell,08/10/65,Male,New Jacobmouth,13/01/24,12/01/25,Annual,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3,3
230,Justin Porter,pperkins@example.com,pperkins,20/12/51,Male,Jensenside,09/04/24,09/04/25,Monthly,Visa,Manual,Frequent,Electronics,Horror,Tablet,Medium,3.6,7
231,James Cuevas,alishasmall@example.com,alishasmall,12/02/88,Male,New Jonathan,17/03/24,17/03/25,Annual,Visa,Manual,Occasional,Electronics,Action,Tablet,High,4.5,4
232,Glenn Webb,jonesisabella@example.com,jonesisabella,18/01/61,Female,South Stephen,04/03/24,04/03/25,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Tablet,Medium,3.2,6
233,James Robinson,maureenschneider@example.org,maureenschneider,15/02/01,Male,West Sherrishire,03/02/24,02/02/25,Annual,Visa,Auto-renew,Regular,Books,Action,Smartphone,Low,3.2,0
234,Deborah Campbell,gwilliams@example.org,gwilliams,10/07/95,Male,Brianton,06/01/24,05/01/25,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Tablet,High,4.5,0
235,Lauren Newman,qayala@example.com,qayala,17/09/02,Male,Meadowsland,23/01/24,22/01/25,Annual,Visa,Auto-renew,Frequent,Books,Documentary,Smartphone,High,4.5,4
236,Geoffrey Green,austin17@example.net,austin17,21/08/43,Male,Andrewside,16/03/24,16/03/25,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,High,4.1,1
237,Dominique Goodwin,robertsmichael@example.net,robertsmichael,01/02/85,Female,South Veronicaland,03/04/24,03/04/25,Monthly,Amex,Manual,Occasional,Electronics,Documentary,Smartphone,High,4.9,2
238,Melissa Davis,jenniferhaley@example.org,jenniferhaley,09/11/66,Female,Johnburgh,20/01/24,19/01/25,Annual,Amex,Auto-renew,Frequent,Clothing,Drama,Smartphone,Medium,3.3,1
239,Brian Howard,wernertony@example.org,wernertony,03/12/67,Male,Hallfort,03/03/24,03/03/25,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Tablet,Medium,3.5,7
240,Elizabeth Marsh,lauren25@example.net,lauren25,18/07/90,Female,Adamburgh,23/01/24,22/01/25,Annual,Mastercard,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,4.4,0
241,Tiffany Patterson,cordovaanthony@example.org,cordovaanthony,21/01/90,Female,Lake Jason,03/01/24,02/01/25,Annual,Visa,Auto-renew,Regular,Electronics,Romance,Smartphone,Medium,4.5,1
242,John Owen DDS,gina51@example.org,gina51,19/08/65,Male,East Devinmouth,29/01/24,28/01/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,High,4,7
243,Crystal Bennett,christianhawkins@example.net,christianhawkins,09/10/99,Female,Franklinview,30/03/24,30/03/25,Annual,Visa,Manual,Occasional,Electronics,Drama,Smart TV,Low,4.1,2
244,Jeremiah Black,cassandra86@example.org,cassandra86,16/01/34,Female,Louisview,26/02/24,25/02/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Smart TV,Medium,4.4,4
245,Richard Smith,hollypeterson@example.com,hollypeterson,04/03/65,Female,Cheryltown,09/03/24,09/03/25,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,Low,3.6,7
246,Amanda Ali,scott11@example.org,scott11,09/03/48,Male,Leonardmouth,04/04/24,04/04/25,Monthly,Amex,Manual,Frequent,Books,Comedy,Smartphone,High,4,10
247,John Owen,tonya54@example.org,tonya54,17/03/99,Male,Dannyview,23/03/24,23/03/25,Annual,Visa,Manual,Frequent,Books,Drama,Smartphone,Low,3.5,7
248,Ronnie Jackson,mercadolydia@example.net,mercadolydia,02/12/70,Female,North Nicole,06/02/24,05/02/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smart TV,High,3.5,3
249,Katherine Ford,annaknight@example.com,annaknight,16/06/94,Male,South Miranda,06/01/24,05/01/25,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Tablet,Low,3.4,0
250,Janet Robinson,alane@example.com,alane,04/03/36,Male,Garyland,12/04/24,12/04/25,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Smartphone,High,4.6,3
251,Charles Garcia,bradleygutierrez@example.org,bradleygutierrez,09/05/40,Male,West Sarahchester,08/01/24,07/01/25,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Tablet,Medium,4.5,2
252,Christopher Reed,john08@example.com,john08,12/01/88,Male,Torrestown,03/01/24,02/01/25,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,4.8,1
253,Denise Morse,anthonyjames@example.net,anthonyjames,24/02/34,Male,Port Margaret,08/02/24,07/02/25,Annual,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,High,3.6,0
254,George Conway,egreen@example.net,egreen,29/05/65,Female,South Suzanne,19/03/24,19/03/25,Annual,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Low,4.3,3
255,Bryan Larsen,cbutler@example.net,cbutler,09/05/36,Male,South Jeremyshire,29/02/24,28/02/25,Annual,Visa,Manual,Regular,Clothing,Horror,Tablet,High,3.5,7
256,Melanie Hawkins,grace37@example.org,grace37,05/07/04,Female,East Anne,26/01/24,25/01/25,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Tablet,Low,3.4,4
257,Christina Schwartz,morachristina@example.org,morachristina,10/04/02,Male,Campbellborough,20/01/24,19/01/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Medium,4.9,7
258,Christopher Walker,jonesnicole@example.net,jonesnicole,16/11/46,Female,Gutierrezstad,10/04/24,10/04/25,Annual,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Medium,4.9,3
259,James Young,scottyork@example.org,scottyork,14/05/05,Female,Cynthialand,10/02/24,09/02/25,Annual,Mastercard,Manual,Frequent,Electronics,Action,Smart TV,High,4.1,2
260,Jennifer Simmons,matthewvance@example.com,matthewvance,22/01/39,Female,New Maryshire,14/01/24,13/01/25,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,4.1,5
261,Daryl Conner,carlmartin@example.org,carlmartin,11/01/35,Male,Kennethview,19/02/24,18/02/25,Annual,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Medium,4.9,2
262,Mary Lee,stephenortiz@example.net,stephenortiz,10/07/61,Female,East Kyleberg,13/03/24,13/03/25,Monthly,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Tablet,High,4.7,8
263,Manuel Ramos,robertingram@example.org,robertingram,03/02/58,Male,South Joseph,08/02/24,07/02/25,Monthly,Mastercard,Manual,Frequent,Clothing,Romance,Smart TV,Medium,3.2,0
264,Melissa Perez,kgomez@example.com,kgomez,31/07/76,Female,New Patricia,25/02/24,24/02/25,Monthly,Amex,Manual,Occasional,Books,Comedy,Smart TV,Medium,3.1,9
265,Christopher Haynes,williamsrobin@example.com,williamsrobin,16/11/64,Female,Ricefort,12/03/24,12/03/25,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,Smartphone,Medium,3.9,6
